contig_id,index,pos,proteins,origin,order,family,genus,pos_cluster,pos_clusters,membership,pos_cluster_mbship,predicted_genus,predicted_family,predicted_order
Parabacteroides~phage~YZ-2015b,1408,1408,4,RefSeq-85,,Microviridae,,539,,1.0,539.0,Non affiliated,Microviridae,Non affiliated
Paracoccus~phage~vB_PmaS_IMEP1,1409,1409,52,RefSeq-85,Caudovirales,Siphoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pasteurella~phage~F108,1410,1410,44,RefSeq-85,Caudovirales,Myoviridae,Hp1virus,130,,1.0,130.0,Hp1virus,Myoviridae,Caudovirales
Pectobacterium~bacteriophage~PM2,1411,1411,291,RefSeq-85,Caudovirales,Myoviridae,,7,,1.0,7.0,T4virus,Myoviridae,Caudovirales
Pectobacterium~phage~My1,1412,1412,149,RefSeq-85,Caudovirales,Siphoviridae,,278,,1.0,278.0,T5virus,Siphoviridae,Caudovirales
Pectobacterium~phage~PM1,1413,1413,63,RefSeq-85,Caudovirales,Myoviridae,,572,,1.0,572.0,Non affiliated,Myoviridae,Caudovirales
Pectobacterium~phage~PP1,1414,1414,48,RefSeq-85,Caudovirales,Podoviridae,,289,,1.0,289.0,Sp6virus,Podoviridae,Caudovirales
Pectobacterium~phage~PP16,1415,1415,56,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pectobacterium~phage~PP90,1416,1416,56,,,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pectobacterium~phage~Peat1,1417,1417,61,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pectobacterium~phage~ZF40,1418,1418,68,RefSeq-85,Caudovirales,Myoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pectobacterium~phage~phiTE,1419,1419,242,RefSeq-85,Caudovirales,Myoviridae,Cr3virus,24,,1.0,24.0,Cr3virus,Myoviridae,Caudovirales
Pediococcus~virus~cIP1,1420,1420,57,RefSeq-85,Caudovirales,Siphoviridae,Phijl1virus,94,,1.0,94.0,Phijl1virus,Siphoviridae,Caudovirales
Pelagibacter~phage~HTVC008M,1421,1421,198,RefSeq-85,Caudovirales,Myoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pelagibacter~phage~HTVC010P,1422,1422,64,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pelagibacter~phage~HTVC011P,1423,1423,45,RefSeq-85,Caudovirales,Podoviridae,,10,,1.0,10.0,Non affiliated,Podoviridae,Caudovirales
Pelagibacter~phage~HTVC019P,1424,1424,59,RefSeq-85,Caudovirales,Podoviridae,,10,,1.0,10.0,Non affiliated,Podoviridae,Caudovirales
Phage~Gifsy-1,1425,1425,58,,,,,35,35;78,1.0,35.0,Lambdavirus,Siphoviridae,Caudovirales
Phage~Gifsy-2,1426,1426,55,,,,,78,,1.0,78.0,Non affiliated,Siphoviridae,Caudovirales
Phage~MP22,1427,1427,51,RefSeq-85,Caudovirales,Siphoviridae,D3112virus,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Phage~phiJL001,1428,1428,90,RefSeq-85,Caudovirales,Siphoviridae,Yuavirus,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Phormidium~phage~MIS-PhV1A,1429,1429,62,,,,,743,,1.0,743.0,Non affiliated,Non affiliated,Non affiliated
Phormidium~phage~MIS-PhV1B,1430,1430,57,,,,,743,,1.0,743.0,Non affiliated,Non affiliated,Non affiliated
Phormidium~phage~Pf-WMP3,1431,1431,41,RefSeq-85,Caudovirales,Podoviridae,,618,,1.0,618.0,Non affiliated,Podoviridae,Caudovirales
Phormidium~phage~Pf-WMP4,1432,1432,45,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Planktothrix~phage~PaV-LD,1433,1433,142,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Podovirus~Lau218,1434,1434,48,RefSeq-85,Caudovirales,Podoviridae,,10,,1.0,10.0,Non affiliated,Podoviridae,Caudovirales
Polaribacter~phage~P12002L,1435,1435,82,RefSeq-85,Caudovirales,Siphoviridae,P12002virus,744,,1.0,744.0,P12002virus,Siphoviridae,Caudovirales
Polaribacter~phage~P12002S,1436,1436,86,RefSeq-85,Caudovirales,Siphoviridae,P12002virus,744,,1.0,744.0,P12002virus,Siphoviridae,Caudovirales
Prochlorococcus~phage~MED4-184,1437,1437,59,RefSeq-85,Caudovirales,Myoviridae,,671,,1.0,671.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~MED4-213,1438,1438,216,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-GSP1,1439,1439,49,,,,,88,,1.0,88.0,Non affiliated,Podoviridae,Caudovirales
Prochlorococcus~phage~P-HM1,1440,1440,241,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-HM2,1441,1441,242,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-RSM4,1442,1442,239,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-SSM2,1443,1443,334,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-SSM3,1444,1444,214,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-SSM4,1445,1445,221,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-SSM7,1446,1446,237,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~P-SSP10,1447,1447,49,RefSeq-85,Caudovirales,Podoviridae,,88,,1.0,88.0,Non affiliated,Podoviridae,Caudovirales
Prochlorococcus~phage~P-SSP3,1448,1448,53,,,,,88,,1.0,88.0,Non affiliated,Podoviridae,Caudovirales
Prochlorococcus~phage~P-SSP7,1449,1449,58,RefSeq-85,Caudovirales,Podoviridae,,88,,1.0,88.0,Non affiliated,Podoviridae,Caudovirales
Prochlorococcus~phage~P-TIM68,1450,1450,246,RefSeq-85,Caudovirales,Myoviridae,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~Syn1,1451,1451,234,RefSeq-85,Caudovirales,,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Prochlorococcus~phage~Syn33,1452,1452,227,RefSeq-85,Caudovirales,,,29,,1.0,29.0,Non affiliated,Myoviridae,Caudovirales
Propionibacterium~phage~ATCC29399B_C,1453,1453,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~ATCC29399B_T,1454,1454,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Attacne,1455,1455,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~B5,1456,1456,10,RefSeq-85,,Inoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Propionibacterium~phage~BruceLethal,1457,1457,44,,,,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Enoki,1458,1458,45,,,,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Kubed,1459,1459,44,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Lauchelly,1460,1460,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Moyashi,1461,1461,44,,,,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~MrAK,1462,1462,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Ouroboros,1463,1463,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P1.1,1464,1464,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P100D,1465,1465,47,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P100_1,1466,1466,47,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P100_A,1467,1467,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P101A,1468,1468,47,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P104A,1469,1469,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P105,1470,1470,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P14.4,1471,1471,47,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~P9.1,1472,1472,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PA1-14,1473,1473,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PA6,1474,1474,48,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PAC1,1475,1475,42,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PAD20,1476,1476,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PAS50,1477,1477,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PFR1,1478,1478,56,RefSeq-85,Caudovirales,Siphoviridae,Pfr1virus,745,,1.0,745.0,Pfr1virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PFR2,1479,1479,58,,,,,745,,1.0,745.0,Pfr1virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL009M11,1480,1480,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL010M04,1481,1481,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL025M00,1482,1482,43,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL030N00,1483,1483,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL041M10,1484,1484,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL055N00,1485,1485,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL060L00,1486,1486,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL067M10,1487,1487,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL070N00,1488,1488,44,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL071N05,1489,1489,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL082M00,1490,1490,47,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL085N00,1491,1491,44,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL092M00,1492,1492,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL095N00,1493,1493,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL111M01,1494,1494,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL112N00,1495,1495,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL113M01,1496,1496,44,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL114L00,1497,1497,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL116M00,1498,1498,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL132N00,1499,1499,42,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL141N00,1500,1500,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL150M00,1501,1501,45,RefSeq-85,Caudovirales,Siphoviridae,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL152M00,1502,1502,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL171M01,1503,1503,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL179M00,1504,1504,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL199M00,1505,1505,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~PHL301M00,1506,1506,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Pacnes~2012-15,1507,1507,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Pirate,1508,1508,44,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Procrass1,1509,1509,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~QueenBey,1510,1510,43,,,,,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~SKKY,1511,1511,47,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Solid,1512,1512,45,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Stormborn,1513,1513,46,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Propionibacterium~phage~Wizzo,1514,1514,44,RefSeq-85,Caudovirales,Siphoviridae,Pa6virus,45,,1.0,45.0,Pa6virus,Siphoviridae,Caudovirales
Proteus~phage~PM~75,1515,1515,25,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Proteus~phage~PM~85,1516,1516,23,RefSeq-85,Caudovirales,Podoviridae,,289,,1.0,289.0,Sp6virus,Podoviridae,Caudovirales
Proteus~phage~PM~93,1517,1517,47,RefSeq-85,Caudovirales,Podoviridae,,289,,1.0,289.0,Sp6virus,Podoviridae,Caudovirales
Proteus~phage~PM16,1518,1518,46,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Proteus~phage~pPM_01,1519,1519,70,RefSeq-85,Caudovirales,Siphoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Proteus~phage~vB_PmiM_Pm5461,1520,1520,256,RefSeq-85,Caudovirales,Myoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Proteus~phage~vB_PmiP_Pm5460,1521,1521,53,RefSeq-85,Caudovirales,Podoviridae,,289,,1.0,289.0,Sp6virus,Podoviridae,Caudovirales
Providencia~phage~Redjac,1522,1522,41,RefSeq-85,Caudovirales,,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudoalteromonas~phage~BS5,1523,1523,65,,,,,206,,1.0,206.0,Non affiliated,Siphoviridae,Caudovirales
Pseudoalteromonas~phage~H101,1524,1524,228,RefSeq-85,Caudovirales,Myoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudoalteromonas~phage~H103,1525,1525,75,RefSeq-85,Caudovirales,,,221,,1.0,221.0,Non affiliated,Siphoviridae,Caudovirales
Pseudoalteromonas~phage~H105/1,1526,1526,52,RefSeq-85,Caudovirales,Siphoviridae,,206,,1.0,206.0,Non affiliated,Siphoviridae,Caudovirales
Pseudoalteromonas~phage~PH1,1527,1527,54,,,,,578,,1.0,578.0,Kf1virus,Podoviridae,Caudovirales
Pseudoalteromonas~phage~PM2,1528,1528,22,RefSeq-85,,Corticoviridae,Corticovirus,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudoalteromonas~phage~Pq0,1529,1529,56,RefSeq-85,Caudovirales,Siphoviridae,,206,206;426,1.0,206.0,Non affiliated,Siphoviridae,Caudovirales
Pseudoalteromonas~phage~RIO-1,1530,1530,56,RefSeq-85,Caudovirales,Podoviridae,,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudoalteromonas~phage~pYD6-A,1531,1531,99,RefSeq-85,Caudovirales,Podoviridae,,106,,1.0,106.0,Non affiliated,Podoviridae,Caudovirales
Pseudomonad~phage~gh-1,1532,1532,42,RefSeq-85,Caudovirales,Podoviridae,T7virus,30,,1.0,30.0,Kp32virus,Podoviridae,Caudovirales
Pseudomonas~phage~119X,1533,1533,53,RefSeq-85,Caudovirales,Podoviridae,,627,,1.0,627.0,Non affiliated,Podoviridae,Caudovirales
Pseudomonas~phage~14-1,1534,1534,90,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~201phi2-1,1535,1535,461,RefSeq-85,Caudovirales,Myoviridae,,256,,1.0,256.0,Rsl2virus,Myoviridae,Caudovirales
Pseudomonas~phage~73,1536,1536,52,RefSeq-85,Caudovirales,Siphoviridae,Septima3virus,56,,1.0,56.0,Septima3virus,Siphoviridae,Caudovirales
Pseudomonas~phage~AF,1537,1537,65,RefSeq-85,Caudovirales,Podoviridae,,36,,1.0,36.0,Epsilon15virus,Podoviridae,Caudovirales
Pseudomonas~phage~Andromeda,1538,1538,46,,,,,209,,1.0,209.0,Pradovirus,Podoviridae,Caudovirales
Pseudomonas~phage~B3,1539,1539,59,RefSeq-85,Caudovirales,Siphoviridae,,142,,1.0,142.0,Non affiliated,Siphoviridae,Caudovirales
Pseudomonas~phage~Bf7,1540,1540,46,RefSeq-85,Caudovirales,Podoviridae,,209,,1.0,209.0,Pradovirus,Podoviridae,Caudovirales
Pseudomonas~phage~C11,1541,1541,172,RefSeq-85,Caudovirales,Myoviridae,,186,,1.0,186.0,Pakpunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~CHA_P1,1542,1542,166,RefSeq-85,Caudovirales,Myoviridae,Kpp10virus,169,169;186,1.0,169.0,Kpp10virus,Myoviridae,Caudovirales
Pseudomonas~phage~DL54,1543,1543,71,RefSeq-85,Caudovirales,Podoviridae,,244,,1.0,244.0,Luz24virus,Podoviridae,Caudovirales
Pseudomonas~phage~DL60,1544,1544,89,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~DL62,1545,1545,55,RefSeq-85,Caudovirales,Podoviridae,,52,,1.0,52.0,Phikmvvirus,Podoviridae,Caudovirales
Pseudomonas~phage~DL64,1546,1546,90,RefSeq-85,Caudovirales,Podoviridae,,104,,1.0,104.0,Lit1virus,Podoviridae,Caudovirales
Pseudomonas~phage~DL68,1547,1547,92,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~EL,1548,1548,201,RefSeq-85,Caudovirales,Myoviridae,Elvirus,258,,1.0,258.0,Elvirus,Myoviridae,Caudovirales
Pseudomonas~phage~F10,1549,1549,63,RefSeq-85,Caudovirales,Siphoviridae,,396,,1.0,396.0,Non affiliated,Siphoviridae,Caudovirales
Pseudomonas~phage~F8,1550,1550,91,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~H70,1551,1551,58,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD18,1552,1552,52,,,,,142,,1.0,142.0,Non affiliated,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD24,1553,1553,58,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD25,1554,1554,55,,,,,142,,1.0,142.0,Non affiliated,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD30,1555,1555,56,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD44,1556,1556,80,,,,,31,31;172,1.0,31.0,D3virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD5,1557,1557,59,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD69,1558,1558,57,,,,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD88a,1559,1559,55,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JBD93,1560,1560,55,,,,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JD024,1561,1561,58,RefSeq-85,Caudovirales,Siphoviridae,,143,,1.0,143.0,D3112virus,Siphoviridae,Caudovirales
Pseudomonas~phage~JG004,1562,1562,161,RefSeq-85,Caudovirales,Myoviridae,Pakpunavirus,186,,1.0,186.0,Pakpunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~JG024,1563,1563,93,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~K5,1564,1564,178,,,,,186,,1.0,186.0,Pakpunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~K8,1565,1565,178,RefSeq-85,Caudovirales,Myoviridae,,186,,1.0,186.0,Pakpunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~KPP10,1566,1566,158,RefSeq-85,Caudovirales,Myoviridae,Kpp10virus,169,169;186,1.0,169.0,Kpp10virus,Myoviridae,Caudovirales
Pseudomonas~phage~KPP12,1567,1567,88,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~KPP21,1568,1568,113,RefSeq-85,Caudovirales,Podoviridae,Luz7virus,107,,1.0,107.0,Luz7virus,Podoviridae,Caudovirales
Pseudomonas~phage~KPP25,1569,1569,88,RefSeq-85,Caudovirales,Podoviridae,Kpp25virus,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudomonas~phage~LBL3,1570,1570,88,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~LIT1,1571,1571,90,RefSeq-85,Caudovirales,Podoviridae,Lit1virus,104,,1.0,104.0,Lit1virus,Podoviridae,Caudovirales
Pseudomonas~phage~LKA1,1572,1572,57,RefSeq-85,Caudovirales,Podoviridae,Phikmvvirus,,,0.0,,Non affiliated,Non affiliated,Non affiliated
Pseudomonas~phage~LKD16,1573,1573,53,RefSeq-85,Caudovirales,Podoviridae,,52,,1.0,52.0,Phikmvvirus,Podoviridae,Caudovirales
Pseudomonas~phage~LMA2,1574,1574,94,RefSeq-85,Caudovirales,Myoviridae,Pbunavirus,273,,1.0,273.0,Pbunavirus,Myoviridae,Caudovirales
Pseudomonas~phage~LUZ19,1575,1575,54,RefSeq-85,Caudovirales,Podoviridae,,52,,1.0,52.0,Phikmvvirus,Podoviridae,Caudovirales
Pseudomonas~phage~LUZ24,1576,1576,68,RefSeq-85,Caudovirales,Podoviridae,Luz24virus,244,,1.0,244.0,Luz24virus,Podoviridae,Caudovirales
Pseudomonas~phage~LUZ7,1577,1577,115,RefSeq-85,Caudovirales,Podoviridae,Luz7virus,107,,1.0,107.0,Luz7virus,Podoviridae,Caudovirales
Pseudomonas~phage~Lu11,1578,1578,391,RefSeq-85,Caudovirales,Myoviridae,,675,,1.0,675.0,Non affiliated,Myoviridae,Caudovirales
Pseudomonas~phage~M6,1579,1579,85,RefSeq-85,Caudovirales,Siphoviridae,Yuavirus,76,,1.0,76.0,Yuavirus,Siphoviridae,Caudovirales
Pseudomonas~phage~MD8,1580,1580,64,,,,,396,,1.0,396.0,Non affiliated,Siphoviridae,Caudovirales
